month,channel,city,units_sold,list_sales_inr,discounts_inr,net_sales_inr,variable_cost_inr,marketing_spend_inr,active_consumers,repeat_consumers,new_consumers,outlets_or_listings,availability_rate,is_simulated,data_note
2025-03-01,E-commerce,Bengaluru,25392,3504096,542337.42,2961758.58,1777440,165332.72,17721,8955,3166,46,0.7951,True,Simulated assumption; not Red Bull private data
2025-03-01,E-commerce,Hyderabad,20176,2784288,446834.73,2337453.27,1412320,127524.19,14728,7878,2635,24,0.7781,True,Simulated assumption; not Red Bull private data
2025-03-01,E-commerce,Pune,18271,2521398,520323.13,2001074.87,1278970,111596.83,12923,6334,2368,28,0.8143,True,Simulated assumption; not Red Bull private data
2025-03-01,E-commerce,Chennai,15836,2185368,396426.42,1788941.58,1108520,143233.73,11762,5604,2093,23,0.7596,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Mumbai,28650,4297500,749455.82,3548044.18,2120100,162847.1,21880,10278,4611,38,0.7612,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Delhi NCR,28397,4259550,797507.34,3462042.66,2101378,160546.42,19056,8524,4242,40,0.7526,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Bengaluru,29780,4467000,1156486.33,3310513.67,2203720,196039.99,22165,10064,4485,49,0.8131,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Hyderabad,24406,3660900,807405.75,2853494.25,1806044,123233.95,18793,8389,4002,30,0.737,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Pune,21621,3243150,674436.65,2568713.35,1599954,138580.3,16182,7996,3634,30,0.7882,True,Simulated assumption; not Red Bull private data
2025-03-01,Quick commerce,Chennai,22932,3439800,764298.3,2675501.7,1696968,173793.1,16822,7819,3630,32,0.785,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Mumbai,12704,2223200,187851.08,2035348.92,1041728,133113.87,9785,5308,1163,31,0.8698,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Delhi NCR,11051,1933925,39041.98,1894883.02,906182,109523.65,8091,4753,860,28,0.8171,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Bengaluru,11685,2044875,138266.67,1906608.33,958170,107990.98,8835,4961,981,28,0.786,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Hyderabad,9801,1715175,113235.22,1601939.78,803682,76849.74,6746,3600,703,21,0.7936,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Pune,9470,1657250,81745.69,1575504.31,776540,121208.33,6653,3846,722,21,0.8001,True,Simulated assumption; not Red Bull private data
2025-03-01,Cafés,Chennai,8545,1495375,6111.96,1489263.04,700690,82847.25,5730,3274,677,20,0.7953,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Mumbai,8405,1344800,77967.71,1266832.29,655590,90138.14,6103,2160,1699,20,0.8169,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Delhi NCR,7736,1237760,31435.61,1206324.39,603408,94615.34,5864,2247,1734,20,0.8072,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Bengaluru,8748,1399680,33609.86,1366070.14,682344,74929.83,6896,2261,2079,20,0.7777,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Hyderabad,6807,1089120,78751.96,1010368.04,530946,65882.27,5053,1845,1432,20,0.7664,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Pune,6805,1088800,67541.91,1021258.09,530790,62954.51,5025,1767,1579,20,0.7769,True,Simulated assumption; not Red Bull private data
2025-03-01,Sports/events,Chennai,6212,993920,57054.55,936865.45,484536,110053.35,4637,1669,1362,20,0.7964,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Mumbai,29185,3648125,147926.55,3500198.45,1984580,134178.75,21576,9139,3231,69,0.8153,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Delhi NCR,26206,3275750,283181.97,2992568.03,1782008,123717.12,18786,7917,2607,62,0.7767,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Bengaluru,31402,3925250,349104.58,3576145.42,2135336,184162.65,23701,9337,3881,67,0.8382,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Hyderabad,24299,3037375,381307.79,2656067.21,1652332,122688.1,18041,7452,2710,56,0.749,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Pune,22426,2803250,358941.04,2444308.96,1524968,128870.39,16179,6880,2318,43,0.8102,True,Simulated assumption; not Red Bull private data
2025-04-01,Grocery,Chennai,21267,2658375,300336.76,2358038.24,1446156,115002.92,15751,6276,2241,47,0.8211,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Mumbai,39564,5736780,406936.92,5329843.08,2848608,234486.56,29285,14223,3736,89,0.7453,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Delhi NCR,40079,5811455,605661.2,5205793.8,2885688,192243.82,29094,14324,3488,90,0.7716,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Bengaluru,44035,6385075,793586.49,5591488.51,3170520,252169.46,30196,14426,3832,93,0.8486,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Hyderabad,34190,4957550,435339.81,4522210.19,2461680,159240.59,25677,12160,3290,85,0.7593,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Pune,32190,4667550,559759.18,4107790.82,2317680,168180.69,22485,10444,2753,78,0.8016,True,Simulated assumption; not Red Bull private data
2025-04-01,Convenience,Chennai,28725,4165125,284851.67,3880273.33,2068200,161220.52,20926,9880,2627,76,0.7979,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Mumbai,23731,3274878,660710.15,2614167.85,1661170,142336.05,17220,8098,3320,33,0.8187,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Delhi NCR,23362,3223956,487459.83,2736496.17,1635340,123836.15,17830,9012,3268,37,0.8289,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Bengaluru,23342,3221196,609236.28,2611959.72,1633940,151879.64,16294,8354,2957,29,0.7953,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Hyderabad,20024,2763312,366545.58,2396766.42,1401680,101900.09,14870,7533,2931,30,0.7894,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Pune,17733,2447154,466064.77,1981089.23,1241310,110841.53,13068,6040,2347,23,0.8025,True,Simulated assumption; not Red Bull private data
2025-04-01,E-commerce,Chennai,18764,2589432,370435.31,2218996.69,1313480,91691.4,14410,7206,2494,26,0.7664,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Mumbai,32157,4823550,1013685.58,3809864.42,2379618,212629.04,22972,10468,4685,46,0.8095,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Delhi NCR,31828,4774200,948469.45,3825730.55,2355272,183239.24,24237,11359,5086,44,0.8607,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Bengaluru,32787,4918050,883157.77,4034892.23,2426238,204621.4,25735,12205,5221,48,0.8064,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Hyderabad,26651,3997650,747897.88,3249752.12,1972174,171204.05,19692,9045,4224,38,0.8015,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Pune,26752,4012800,738253.28,3274546.72,1979648,175387.07,19933,9066,4554,35,0.7816,True,Simulated assumption; not Red Bull private data
2025-04-01,Quick commerce,Chennai,23775,3566250,626784.66,2939465.34,1759350,157069.03,17084,7266,3630,32,0.7628,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Mumbai,11747,2055725,158579.11,1897145.89,963254,84465.51,8228,4779,939,25,0.7771,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Delhi NCR,12029,2105075,137120.65,1967954.35,986378,87527.25,9110,4879,1006,30,0.8202,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Bengaluru,12901,2257675,103874.91,2153800.09,1057882,89415.98,8905,4952,972,30,0.826,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Hyderabad,10262,1795850,36486.14,1759363.86,841484,112388.47,7187,4150,826,25,0.8449,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Pune,9941,1739675,21793.98,1717881.02,815162,99495.16,6902,3836,717,24,0.8264,True,Simulated assumption; not Red Bull private data
2025-04-01,Cafés,Chennai,8525,1491875,84750.93,1407124.07,699050,117862.76,6282,3457,597,22,0.8034,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Mumbai,9725,1556000,14818.0,1541182.0,758550,74162.13,7057,2572,2228,26,0.809,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Delhi NCR,9278,1484480,61694.46,1422785.54,723684,84761.59,7102,2491,2092,21,0.8125,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Bengaluru,7936,1269760,41841.88,1227918.12,619008,65719.2,6074,2220,1752,21,0.8078,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Hyderabad,8009,1281440,52464.5,1228975.5,624702,104844.05,5762,1897,1631,20,0.7912,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Pune,7304,1168640,58466.43,1110173.57,569712,85800.36,5386,1970,1601,20,0.7573,True,Simulated assumption; not Red Bull private data
2025-04-01,Sports/events,Chennai,7238,1158080,21470.56,1136609.44,564564,59771.86,5453,1942,1641,20,0.791,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Mumbai,33775,4221875,457050.4,3764824.6,2296700,155795.41,25666,10796,3839,84,0.8091,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Delhi NCR,28803,3600375,377106.92,3223268.08,1958604,121958.4,20287,8391,3057,79,0.8014,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Bengaluru,31853,3981625,331866.87,3649758.13,2166004,149203.17,20863,8454,3556,79,0.7844,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Hyderabad,26149,3268625,323437.15,2945187.85,1778132,122442.96,20718,8819,3023,66,0.7945,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Pune,22507,2813375,208658.35,2604716.65,1530476,153356.86,16014,6448,2439,48,0.7334,True,Simulated assumption; not Red Bull private data
2025-05-01,Grocery,Chennai,23169,2896125,214030.03,2682094.97,1575492,125972.66,18138,7454,2840,55,0.8109,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Mumbai,44902,6510790,384888.56,6125901.44,3232944,219318.75,32998,15708,4087,115,0.8227,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Delhi NCR,43787,6349115,436809.15,5912305.85,3152664,187330.21,30852,14845,3886,96,0.7714,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Bengaluru,48112,6976240,495555.93,6480684.07,3464064,223189.5,38659,19131,5353,121,0.8583,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Hyderabad,31792,4609840,278088.37,4331751.63,2289024,186935.58,23723,11447,3126,83,0.8216,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Pune,33566,4867070,486574.73,4380495.27,2416752,180988.81,26082,12563,3285,75,0.7958,True,Simulated assumption; not Red Bull private data
2025-05-01,Convenience,Chennai,31402,4553290,283560.8,4269729.2,2260944,188479.12,22742,10689,3120,76,0.8186,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Mumbai,27184,3751392,568043.24,3183348.76,1902880,182594.45,20336,10134,3857,38,0.8318,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Delhi NCR,23758,3278604,517211.89,2761392.11,1663060,127133.63,17779,9068,3267,32,0.7918,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Bengaluru,29008,4003104,735743.32,3267360.68,2030560,186785.42,22032,10675,3850,46,0.8337,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Hyderabad,22835,3151230,507504.86,2643725.14,1598450,106694.12,14783,7156,2654,31,0.8182,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Pune,21122,2914836,577828.51,2337007.49,1478540,119235.05,15561,7691,2779,29,0.868,True,Simulated assumption; not Red Bull private data
2025-05-01,E-commerce,Chennai,20086,2771868,315944.15,2455923.85,1406020,104341.91,14151,7298,2650,28,0.8052,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Mumbai,34934,5240100,1033353.37,4206746.63,2585116,216807.98,25400,11787,5534,44,0.7857,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Delhi NCR,35496,5324400,832134.77,4492265.23,2626704,203176.26,26529,11592,6068,48,0.8162,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Bengaluru,34416,5162400,1142746.88,4019653.12,2546784,200861.96,25393,12848,5412,55,0.8421,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Hyderabad,27291,4093650,856392.61,3237257.39,2019534,184589.43,18795,9130,3986,30,0.8035,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Pune,27247,4087050,884227.94,3202822.06,2016278,174302.54,19282,8464,4034,39,0.8033,True,Simulated assumption; not Red Bull private data
2025-05-01,Quick commerce,Chennai,25120,3768000,869210.83,2898789.17,1858880,132566.82,18452,8025,3619,35,0.8615,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Mumbai,12698,2222150,143288.11,2078861.89,1041236,89500.78,9420,5163,1095,28,0.8208,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Delhi NCR,13195,2309125,164304.26,2144820.74,1081990,110477.08,9519,5334,1046,33,0.8005,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Bengaluru,16110,2819250,47335.55,2771914.45,1321020,142510.04,11346,6225,1252,37,0.8116,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Hyderabad,11635,2036125,99782.23,1936342.77,954070,100376.6,9016,4933,1020,24,0.8002,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Pune,11914,2084950,69203.88,2015746.12,976948,112283.2,8847,4755,951,27,0.8441,True,Simulated assumption; not Red Bull private data
2025-05-01,Cafés,Chennai,9760,1708000,4703.29,1703296.71,800320,83210.72,6728,3595,680,21,0.7616,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Mumbai,10959,1753440,7978.65,1745461.35,854802,79233.17,8239,2861,2205,23,0.8109,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Delhi NCR,10405,1664800,86077.52,1578722.48,811590,69350.13,7535,2714,2150,24,0.8629,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Bengaluru,10510,1681600,0.0,1681600.0,819780,97271.63,7383,2597,2084,24,0.7721,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Hyderabad,8754,1400640,62863.74,1337776.26,682812,80513.96,6305,2276,1746,20,0.8658,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Pune,7550,1208000,39130.0,1168870.0,588900,101291.97,5329,1837,1464,20,0.8354,True,Simulated assumption; not Red Bull private data
2025-05-01,Sports/events,Chennai,7932,1269120,56425.02,1212694.98,618696,71384.14,5791,2104,1626,20,0.823,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Mumbai,31585,3948125,360387.55,3587737.45,2147780,171777.94,23149,10123,3569,66,0.7964,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Delhi NCR,28668,3583500,283670.23,3299829.77,1949424,149563.68,21677,9504,3301,65,0.7719,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Bengaluru,32357,4044625,411600.21,3633024.79,2200276,170041.12,25891,11346,4036,71,0.8112,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Hyderabad,24533,3066625,299391.18,2767233.82,1668244,106654.08,18364,7419,2919,58,0.7808,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Pune,24891,3111375,307143.83,2804231.17,1692588,120442.9,18121,7831,2743,53,0.7886,True,Simulated assumption; not Red Bull private data
2025-06-01,Grocery,Chennai,24937,3117125,399191.49,2717933.51,1695716,115473.42,19504,8494,3025,55,0.8673,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Mumbai,43543,6313735,589750.43,5723984.57,3135096,222515.37,32109,14510,4320,95,0.8333,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Delhi NCR,42274,6129730,410443.6,5719286.4,3043728,241310.66,30657,15688,4261,103,0.8234,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Bengaluru,48940,7096300,717471.62,6378828.38,3523680,236472.12,35611,16003,4889,135,0.826,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Hyderabad,37767,5476215,147171.89,5329043.11,2719224,174578.7,26835,13163,3532,86,0.8078,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Pune,34167,4954215,411922.67,4542292.33,2460024,212704.28,24607,11951,3170,72,0.8487,True,Simulated assumption; not Red Bull private data
2025-06-01,Convenience,Chennai,32546,4719170,54410.68,4664759.32,2343312,188311.13,23897,11696,3281,73,0.8387,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Mumbai,24674,3405012,595521.14,2809490.86,1727180,166090.6,16911,8579,3103,36,0.8116,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Delhi NCR,24012,3313656,631852.29,2681803.71,1680840,158912.0,17069,8332,3138,37,0.8154,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Bengaluru,28289,3903882,739852.11,3164029.89,1980230,165558.99,20361,10073,3537,41,0.8299,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Hyderabad,20342,2807196,365591.68,2441604.32,1423940,156754.56,14311,7231,2676,26,0.7887,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Pune,21815,3010470,637800.56,2372669.44,1527050,104502.95,15272,7499,2585,33,0.8046,True,Simulated assumption; not Red Bull private data
2025-06-01,E-commerce,Chennai,19979,2757102,544082.0,2213020.0,1398530,149881.87,14282,6485,2555,28,0.8446,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Mumbai,37498,5624700,859692.52,4765007.48,2774852,183742.08,28846,13244,6364,47,0.8418,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Delhi NCR,30900,4635000,837641.51,3797358.49,2286600,205022.27,22642,10114,4844,37,0.7708,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Bengaluru,38320,5748000,1346812.07,4401187.93,2835680,217691.29,28069,13372,6018,55,0.8514,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Hyderabad,29002,4350300,790589.54,3559710.46,2146148,169408.42,21015,9535,4429,41,0.7978,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Pune,26206,3930900,864974.49,3065925.51,1939244,126733.09,18971,8836,3561,40,0.8071,True,Simulated assumption; not Red Bull private data
2025-06-01,Quick commerce,Chennai,25739,3860850,889922.38,2970927.62,1904686,180464.12,20299,9246,4526,36,0.8344,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Mumbai,14472,2532600,131059.43,2401540.57,1186704,100453.19,10019,5387,1107,33,0.8418,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Delhi NCR,12618,2208150,182433.58,2025716.42,1034676,110827.8,8571,5049,957,31,0.7905,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Bengaluru,14722,2576350,128742.14,2447607.86,1207204,109506.05,11066,6578,1159,32,0.8021,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Hyderabad,12009,2101575,189467.45,1912107.55,984738,87782.46,8667,4630,995,27,0.8175,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Pune,10752,1881600,122717.47,1758882.53,881664,119298.33,7752,4382,922,26,0.8441,True,Simulated assumption; not Red Bull private data
2025-06-01,Cafés,Chennai,9966,1744050,78488.61,1665561.39,817212,89148.8,7231,3779,782,23,0.8112,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Mumbai,10461,1673760,112214.54,1561545.46,815958,98857.64,7888,2847,2180,24,0.8243,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Delhi NCR,9537,1525920,0.0,1525920.0,743886,90879.27,7234,2646,2036,23,0.8194,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Bengaluru,10275,1644000,0.0,1644000.0,801450,87412.26,7152,2584,2238,22,0.8241,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Hyderabad,9122,1459520,0.0,1459520.0,711516,86309.9,6820,2571,2043,20,0.8078,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Pune,7733,1237280,52427.62,1184852.38,603174,120479.01,5758,1965,1804,20,0.8014,True,Simulated assumption; not Red Bull private data
2025-06-01,Sports/events,Chennai,6850,1096000,13737.47,1082262.53,534300,74117.93,5319,2064,1598,20,0.8132,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Mumbai,33826,4228250,321717.41,3906532.59,2300168,150115.59,27076,11926,3707,76,0.8193,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Delhi NCR,29201,3650125,357726.27,3292398.73,1985668,183518.55,21882,8843,3319,72,0.836,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Bengaluru,29660,3707500,380962.36,3326537.64,2016880,145870.86,22337,9489,3446,78,0.8594,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Hyderabad,23349,2918625,297064.56,2621560.44,1587732,102552.97,17080,7236,2500,51,0.8063,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Pune,23564,2945500,172961.4,2772538.6,1602352,148278.63,16694,6914,2336,57,0.8545,True,Simulated assumption; not Red Bull private data
2025-07-01,Grocery,Chennai,22240,2780000,239814.82,2540185.18,1512320,114187.56,15944,6513,2534,56,0.851,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Mumbai,38768,5621360,579793.34,5041566.66,2791296,217906.85,28741,14283,3808,92,0.8291,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Delhi NCR,41226,5977770,533089.22,5444680.78,2968272,238451.2,28182,13270,4038,93,0.83,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Bengaluru,45885,6653325,385463.56,6267861.44,3303720,252918.22,33244,16431,4170,116,0.8566,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Hyderabad,36007,5221015,555379.74,4665635.26,2592504,223818.16,26040,12960,3440,79,0.8336,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Pune,37391,5421695,627063.35,4794631.65,2692152,218162.12,28149,12917,3748,80,0.7988,True,Simulated assumption; not Red Bull private data
2025-07-01,Convenience,Chennai,33563,4866635,418428.25,4448206.75,2416536,161990.46,24985,12215,3088,79,0.7983,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Mumbai,27937,3855306,462311.99,3392994.01,1955590,150822.3,21026,10920,3667,41,0.8195,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Delhi NCR,26060,3596280,445410.17,3150869.83,1824200,126955.35,18619,9953,3095,38,0.8111,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Bengaluru,28259,3899742,751505.77,3148236.23,1978130,175295.57,19775,9622,3724,46,0.848,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Hyderabad,22461,3099618,457393.52,2642224.48,1572270,127673.51,16402,8620,2843,31,0.8515,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Pune,20202,2787876,501631.47,2286244.53,1414140,149684.43,15273,7954,2956,33,0.8394,True,Simulated assumption; not Red Bull private data
2025-07-01,E-commerce,Chennai,21629,2984802,484194.64,2500607.36,1514030,107683.01,15112,7282,2787,30,0.8353,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Mumbai,36468,5470200,1240714.3,4229485.7,2698632,212332.14,24652,11440,5356,45,0.8196,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Delhi NCR,33797,5069550,907387.96,4162162.04,2500978,192468.27,26762,11959,5767,50,0.8457,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Bengaluru,36863,5529450,1161043.45,4368406.55,2727862,170443.72,28196,12488,6156,56,0.8439,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Hyderabad,29053,4357950,994857.27,3363092.73,2149922,145138.99,21387,9143,4473,39,0.8063,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Pune,28268,4240200,1000053.11,3240146.89,2091832,141089.27,20241,9407,4461,37,0.8359,True,Simulated assumption; not Red Bull private data
2025-07-01,Quick commerce,Chennai,23459,3518850,780134.89,2738715.11,1735966,172168.52,16890,7733,3457,33,0.8841,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Mumbai,13710,2399250,100533.23,2298716.77,1124220,101253.43,9663,5652,1063,37,0.8548,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Delhi NCR,12964,2268700,130853.42,2137846.58,1063048,93890.2,9371,5315,1030,30,0.8297,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Bengaluru,14917,2610475,195294.63,2415180.37,1223194,98277.77,10463,5831,1238,38,0.8047,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Hyderabad,10516,1840300,79865.52,1760434.48,862312,81147.72,8065,4214,815,23,0.8432,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Pune,10857,1899975,124484.22,1775490.78,890274,86340.39,8007,4585,803,28,0.8282,True,Simulated assumption; not Red Bull private data
2025-07-01,Cafés,Chennai,9383,1642025,112129.55,1529895.45,769406,115794.65,6826,3906,691,22,0.8089,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Mumbai,10433,1669280,71173.76,1598106.24,813774,106330.47,7619,2831,2359,21,0.8513,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Delhi NCR,9511,1521760,82118.4,1439641.6,741858,67892.77,7365,2540,2116,22,0.8539,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Bengaluru,9972,1595520,22870.52,1572649.48,777816,74807.87,7741,3009,2075,24,0.8088,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Hyderabad,7794,1247040,69173.66,1177866.34,607932,66884.18,5679,2038,1673,20,0.8359,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Pune,8176,1308160,0.0,1308160.0,637728,66034.55,6385,2241,1703,20,0.8684,True,Simulated assumption; not Red Bull private data
2025-07-01,Sports/events,Chennai,7421,1187360,40398.21,1146961.79,578838,101642.18,5927,2056,1656,20,0.7896,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Mumbai,30271,3783875,498959.79,3284915.21,2058428,173707.29,22838,9537,3243,71,0.8236,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Delhi NCR,29474,3684250,413202.94,3271047.06,2004232,150491.13,22075,9571,3262,67,0.8598,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Bengaluru,30761,3845125,347361.59,3497763.41,2091748,162370.22,21901,9402,3430,67,0.8648,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Hyderabad,24062,3007750,260716.61,2747033.39,1636216,116754.64,18331,7913,3012,54,0.8234,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Pune,22673,2834125,232247.88,2601877.12,1541764,137456.14,16594,6836,2586,55,0.833,True,Simulated assumption; not Red Bull private data
2025-08-01,Grocery,Chennai,22823,2852875,327364.61,2525510.39,1551964,109965.92,16511,6394,2341,51,0.8499,True,Simulated assumption; not Red Bull private data
